"网金社酒店代码"	"对应酒店代码"
"H00002704"	"17590751"
"H00003124"	"19549630"
"H00004338"	"25296717"
"H00231015"	"25663418"
"H00230730"	"25688958"
"H00231245"	"28327943"
"H00231252"	"28328646"
"H00231275"	"28708734"
"H00005016"	"29926250"
"H00231587"	"39273247"
"H00231660"	"39872625"
"H00231597"	"41502451"
"H00231652"	"46007505"
"H00231653"	"46052914"
"H00007239"	"46674582"
"H00007738"	"48894233"
"H00232008"	"52821460"
"H00232020"	"54426049"
"H00232434"	"67064020"
"H00232545"	"69024086"
"H00232615"	"3105608"
"H00230737"	"5212215"
"H00230464"	"8594403"
"H00455711"	"1055599"
"H00456265"	"14171634"
"H00456285"	"16101143"
"H00456581"	"28112031"
"H00355179"	"662894"
"H00355118"	"691076"
"H00355040"	"805959"
"H00355111"	"805960"
"H00355036"	"806121"
"H00355035"	"841597"
"H00355029"	"968562"
"H00359770"	"1211718"
"H00355117"	"1217497"
"H00355817"	"1281550"
"H00360894"	"1613893"
"H00360023"	"1622080"
"H00354971"	"1752488"
"H00354969"	"1761412"
"H00360958"	"2043046"
"H00355006"	"2203758"
"H00355041"	"2203763"
"H00356126"	"2204158"
"H00355001"	"2207829"
"H00355000"	"2219779"
"H00354945"	"2269257"
"H00355092"	"2277906"
"H00355048"	"2278475"
"H00355044"	"2289324"
"H00354943"	"2298840"
"H00355013"	"2301208"
"H00355102"	"2326226"
"H00355099"	"2509783"
"H00361023"	"3418715"
"H00356694"	"4509727"
"H00360848"	"4521991"
"H00357112"	"4640375"
"H00359564"	"5500500"
"H00359929"	"5796911"
"H00359851"	"6032435"
"H00355380"	"6435854"
"H00355438"	"6491831"
"H00355506"	"6743181"
"H00355550"	"6746739"
"H00355542"	"6848737"
"H00355835"	"6851613"
"H00356174"	"6913495"
"H00355592"	"7863039"
"H00355953"	"8525290"
"H00000044"	"10257971"
"H00355771"	"10789604"
"H00355733"	"11054829"
"H00356004"	"18075152"
"H00356111"	"21726435"
"H00356145"	"23233008"
"H00356185"	"25272758"
"H00004601"	"27079376"
"H00356408"	"29569389"
"H00357147"	"29998502"
"H00357300"	"44320636"
"H00356286"	"45976271"
"H00357901"	"46079956"
"H00358085"	"46781601"
"H00356503"	"49995859"
"H00359409"	"50286537"
"H00360547"	"52621178"
"H00359550"	"53585925"
"H00359702"	"56469042"
"H00359729"	"57704154"
"H00359783"	"60153566"
"H00359808"	"61522369"
"H00360339"	"67375961"
"H00360592"	"68098667"
"H00360605"	"68321403"
"H00360851"	"69453582"
"H00360853"	"69594434"
"H00098672"	"1208086"
"H00102797"	"65142733"
"H00907930"	"1128900"
"H00915317"	"1245847"
"H00908147"	"1381403"
"H00908185"	"1386986"
"H00002203"	"1625024"
"H00002618"	"1741701"
"H00914411"	"1741704"
"H00907912"	"1940808"
"H00907909"	"2045343"
"H00915304"	"2081925"
"H00908154"	"2158484"
"H00911050"	"2305401"
"H00004011"	"2313418"
"H00908150"	"2313502"
"H00909104"	"3721629"
"H00909068"	"4629189"
"H00008157"	"5278399"
"H00908504"	"10211129"
"H00908516"	"10947543"
"H00908631"	"13876623"
"H00909161"	"29706662"
"H00727851"	"1191985"
"H00727854"	"1197523"
"H00727864"	"1330900"
"H00728608"	"1333970"
"H00727876"	"1352423"
"H00728574"	"1395952"
"H00728534"	"1585574"
"H00728502"	"2039510"
"H00728207"	"2234880"
"H00728428"	"2234883"
"H00728036"	"2920819"
"H00727850"	"4336559"
"H00728625"	"6003876"
"H00728109"	"9584240"
"H00001062"	"13878040"
"H00728167"	"19613842"
"H00728416"	"66771980"
"H00219487"	"762264"
"H00212713"	"780627"
"H00212703"	"807655"
"H00212663"	"1227097"
"H00230647"	"1288827"
"H00219880"	"1349000"
"H00221058"	"1379443"
"H00214139"	"1408344"
"H00212259"	"1968933"
"H00218423"	"2070511"
"H00215702"	"2596039"
"H00216740"	"3443445"
"H00229630"	"3461593"
"H00215367"	"4342816"
"H00223140"	"4440740"
"H00225541"	"5979415"
"H00212816"	"6419540"
"H00214177"	"6476221"
"H00214210"	"6544378"
"H00214208"	"6561171"
"H00214568"	"7014124"
"H00215077"	"8677123"
"H00216944"	"15081956"
"H00217440"	"17039963"
"H00221066"	"28643447"
"H00220953"	"28677205"
"H00223361"	"44234744"
"H00223657"	"46971634"
"H00224451"	"50263884"
"H00224666"	"52023280"
"H00226679"	"58721150"
"H00226744"	"60978708"
"H00228114"	"65081821"
"H00228311"	"65810077"
"H00229232"	"68124933"
"H00229451"	"68549298"
"H00229847"	"69464537"
"H00108224"	"479547"
"H00007474"	"479549"
"H00007978"	"513372"
"H00105424"	"638922"
"H00113042"	"738581"
"H00010009"	"777014"
"H00105411"	"803388"
"H00105382"	"803391"
"H00105936"	"812439"
"H00112790"	"815303"
"H00112672"	"815336"
"H00105872"	"823343"
"H00105616"	"827380"
"H00105600"	"837166"
"H00105593"	"837587"
"H00112575"	"914732"
"H00106537"	"1015647"
"H00105555"	"1015657"
"H00106552"	"1015662"
"H00105736"	"1165556"
"H00105730"	"1197226"
"H00105725"	"1285289"
"H00105723"	"1285381"
"H00111339"	"1285428"
"H00105706"	"1289950"
"H00112539"	"1392148"
"H00105649"	"1395307"
"H00112710"	"1395763"
"H00107111"	"1412651"
"H00001165"	"1417522"
"H00106541"	"1440625"
"H00105339"	"1500319"
"H00105536"	"1500347"
"H00001547"	"1500375"
"H00105494"	"1511755"
"H00109855"	"1618490"
"H00106570"	"1618503"
"H00106545"	"1618604"
"H00107366"	"1619956"
"H00113119"	"1621467"
"H00106042"	"1642333"
"H00106036"	"1642353"
"H00002255"	"1642359"
"H00106026"	"1642550"
"H00106015"	"1642686"
"H00002274"	"1649625"
"H00106476"	"1651309"
"H00002559"	"1734189"
"H00105390"	"1776441"
"H00106425"	"1781121"
"H00002973"	"1903787"
"H00106420"	"1926553"
"H00003026"	"1938366"
"H00105215"	"1948245"
"H00112939"	"1952585"
"H00108729"	"1975993"
"H00106630"	"1979819"
"H00106072"	"2013377"
"H00111584"	"2015330"
"H00112827"	"2073775"
"H00106066"	"2125065"
"H00003557"	"2147856"
"H00105289"	"2167098"
"H00112570"	"2172256"
"H00111572"	"2219383"
"H00105775"	"2260029"
"H00105462"	"2300040"
"H00105217"	"2304100"
"H00106588"	"2366354"
"H00108130"	"2400290"
"H00105443"	"2489079"
"H00106522"	"2542008"
"H00004483"	"2614461"
"H00106583"	"2703406"
"H00112499"	"2917513"
"H00112782"	"3042353"
"H00109523"	"3460151"
"H00106782"	"3483555"
"H00108849"	"3483669"
"H00113005"	"3484087"
"H00107741"	"3627386"
"H00112656"	"3637661"
"H00112558"	"3638913"
"H00108113"	"3666990"
"H00109432"	"4592272"
"H00104810"	"4727466"
"H00104740"	"4729057"
"H00113329"	"4732915"
"H00107147"	"4733083"
"H00106577"	"4733100"
"H00107272"	"5244105"
"H00106679"	"5244107"
"H00110992"	"5246615"
"H00008109"	"5246951"
"H00106641"	"5373092"
"H00107267"	"5546539"
"H00107297"	"5704076"
"H00113505"	"6016411"
"H00107280"	"6049922"
"H00107276"	"6058619"
"H00107323"	"6279124"
"H00107461"	"6390707"
"H00107501"	"6395459"
"H00107565"	"6457804"
"H00107627"	"6664923"
"H00107646"	"6705221"
"H00106693"	"6746138"
"H00108814"	"6778718"
"H00107739"	"6792902"
"H00107355"	"6812300"
"H00106944"	"6825221"
"H00107686"	"6865838"
"H00108519"	"6867864"
"H00108345"	"6867867"
"H00107853"	"7703444"
"H00107865"	"7876911"
"H00107820"	"8555840"
"H00107258"	"8669096"
"H00108158"	"11937345"
"H00108152"	"12052711"
"H00108201"	"12132892"
"H00108476"	"12787779"
"H00107930"	"13975315"
"H00108496"	"15306987"
"H00108500"	"15732101"
"H00108503"	"15824276"
"H00108512"	"15944532"
"H00108514"	"16011475"
"H00108544"	"17343701"
"H00108555"	"18026283"
"H00108528"	"18412208"
"H00108694"	"21490645"
"H00108702"	"21765914"
"H00003666"	"21935544"
"H00108736"	"23703707"
"H00108795"	"24087082"
"H00004228"	"24390800"
"H00108894"	"25397287"
"H00108884"	"25780222"
"H00109173"	"28484748"
"H00109117"	"28725527"
"H00109163"	"29829570"
"H00109166"	"29867263"
"H00109189"	"31497185"
"H00109194"	"31642601"
"H00109320"	"33544416"
"H00109208"	"34992332"
"H00111329"	"36910825"
"H00109497"	"38975909"
"H00109665"	"44226723"
"H00007067"	"45844849"
"H00109808"	"48611265"
"H00109821"	"49531505"
"H00109826"	"50019310"
"H00109877"	"50257322"
"H00110628"	"52305612"
"H00110640"	"52803105"
"H00110644"	"52818346"
"H00110652"	"53136168"
"H00110670"	"54541561"
"H00111810"	"54638408"
"H00110822"	"54667064"
"H00110944"	"54976744"
"H00111368"	"60105927"
"H00110165"	"60905448"
"H00111558"	"61367149"
"H00111795"	"61840252"
"H00112056"	"65690669"
"H00112084"	"66840200"
"H00111594"	"67691007"
"H00112262"	"68040016"
"H00006418"	"434149"
"H00007323"	"469253"
"H01013203"	"469255"
"H01013165"	"479045"
"H01014586"	"481258"
"H01013084"	"1282745"
"H00000838"	"1302028"
"H01013197"	"1303176"
"H01013129"	"1354978"
"H01032440"	"1355406"
"H01013072"	"1357646"
"H01015885"	"1385543"
"H01028558"	"1408885"
"H01032135"	"1463011"
"H01014716"	"1471143"
"H01028397"	"1504709"
"H01013200"	"1701246"
"H01029693"	"2299208"
"H01028398"	"2592979"
"H01015813"	"2785109"
"H01015806"	"2992909"
"H01031455"	"3361981"
"H01030228"	"4642338"
"H01031658"	"4733077"
"H01031653"	"5234958"
"H01028519"	"5379442"
"H01032498"	"6077398"
"H01015030"	"6258257"
"H01015074"	"6839289"
"H01015298"	"6864302"
"H01015346"	"6869046"
"H01015343"	"8420043"
"H01015443"	"8496525"
"H01015626"	"9665552"
"H01015676"	"10919182"
"H01015754"	"11294663"
"H01015144"	"11406560"
"H01015175"	"11541348"
"H01016024"	"14221815"
"H01016549"	"17330117"
"H01018220"	"28542483"
"H01029892"	"28757369"
"H01019907"	"41629378"
"H01022555"	"46555400"
"H01022613"	"47868388"
"H01027505"	"51601839"
"H01025369"	"52170706"
"H01018379"	"52732427"
"H01025893"	"53579724"
"H01025899"	"54627548"
"H01027893"	"55405876"
"H01028095"	"56449298"
"H01029326"	"61366571"
"H01030924"	"67463121"
"H01031237"	"68058537"
"H01031326"	"68196388"
"H01031675"	"69458772"
"H00895835"	"18039990"
"H00692994"	"469257"
"H00692984"	"607674"
"H00009296"	"659222"
"H00693019"	"752910"
"H00693720"	"1216870"
"H00693921"	"1395487"
"H00693099"	"1615182"
"H00708284"	"1615611"
"H00693124"	"1615623"
"H00692366"	"1628856"
"H00708268"	"1628879"
"H00708761"	"1700272"
"H00697184"	"1729114"
"H00708619"	"2147770"
"H00695363"	"3157361"
"H00697932"	"5385111"
"H00709157"	"5527403"
"H00693743"	"6414657"
"H00694609"	"6457255"
"H00698392"	"6773831"
"H00001907"	"15725871"
"H00696212"	"23460151"
"H00697010"	"24410049"
"H00698951"	"33055186"
"H00007367"	"46925216"
"H00708089"	"60196718"
"H01013155"	"448776"
"H01014390"	"453433"
"H00008802"	"608256"
"H01025653"	"638587"
"H01013159"	"655731"
"H01027890"	"659893"
"H01014424"	"667892"
"H00009405"	"668437"
"H01015101"	"1003800"
"H01013190"	"1072309"
"H01017456"	"1251891"
"H01022929"	"1257488"
"H01014609"	"1257651"
"H01029751"	"1257696"
"H01014422"	"1287776"
"H01013157"	"1287822"
"H01014415"	"1352797"
"H01029125"	"1372372"
"H01015081"	"1420823"
"H01017453"	"1425477"
"H01028649"	"1434957"
"H01032421"	"1435233"
"H01013079"	"1569908"
"H01017070"	"1578433"
"H01013073"	"1684697"
"H01027488"	"1700350"
"H01019912"	"1701369"
"H01027960"	"1757754"
"H01014592"	"1774033"
"H01015524"	"1810547"
"H01016796"	"1909477"
"H01031693"	"2092822"
"H01017358"	"2123081"
"H01014539"	"2123278"
"H01028860"	"2123513"
"H01022926"	"2259605"
"H01013193"	"2303606"
"H01028738"	"2310422"
"H01015465"	"2310638"
"H01016189"	"2350021"
"H01031818"	"2361942"
"H01014683"	"2382167"
"H01016801"	"2385237"
"H01014436"	"3289328"
"H01029525"	"3746173"
"H01031709"	"5500400"
"H01014996"	"6048111"
"H01014962"	"6067551"
"H01013160"	"6259676"
"H01015087"	"6322674"
"H01015099"	"6383576"
"H01015353"	"6740176"
"H01016095"	"6828993"
"H01015312"	"6835798"
"H01029675"	"6869049"
"H01015095"	"8401087"
"H01015303"	"8546012"
"H01015749"	"11910846"
"H01015800"	"12093029"
"H01016384"	"17322189"
"H01017035"	"20241760"
"H01017087"	"21735487"
"H01017168"	"22462015"
"H01017164"	"22473602"
"H01017257"	"23886414"
"H01017968"	"25581458"
"H01018169"	"26334728"
"H01017991"	"28270691"
"H01018297"	"29584261"
"H01018987"	"37071534"
"H01021149"	"38937933"
"H01019906"	"40362069"
"H01022606"	"46824678"
"H01025636"	"52169871"
"H01029106"	"60594696"
"H01029377"	"62540395"
"H01029922"	"66757164"
"H01031062"	"68023029"
"H01031480"	"69091194"
"H01031673"	"69336519"
"H00007925"	"509368"
"H00008764"	"606182"
"H00454156"	"662369"
"H00010157"	"803559"
"H00453117"	"1011106"
"H00454772"	"1072005"
"H00454427"	"1073646"
"H00454768"	"1081508"
"H00461735"	"1082051"
"H00454550"	"1233713"
"H00458007"	"1287630"
"H00456018"	"1350089"
"H00461929"	"1484882"
"H00453002"	"1535578"
"H00455471"	"1582888"
"H00459559"	"1617719"
"H00453030"	"1706156"
"H00454910"	"1857400"
"H00463233"	"1904908"
"H00454169"	"2167571"
"H00454290"	"2309178"
"H00455291"	"6302924"
"H00454182"	"6762519"
"H00457497"	"6790114"
"H00455964"	"6808173"
"H00455976"	"6840167"
"H00455925"	"6851203"
"H00454184"	"6882031"
"H00455999"	"8567040"
"H00456306"	"11074122"
"H00002463"	"17190444"
"H00458160"	"34017666"
"H00458413"	"43554321"
"H00458642"	"44250382"
"H00462273"	"63053411"
"H00009302"	"660255"
"H00009291"	"662614"
"H00569031"	"1105045"
"H00569408"	"1588229"
"H00567564"	"1641391"
"H00573248"	"1703154"
"H00567632"	"1703176"
"H00569202"	"2282851"
"H00574830"	"2290537"
"H00570226"	"4099567"
"H00569216"	"4729449"
"H00574059"	"5248861"
"H00572370"	"5380881"
"H00569269"	"6378164"
"H00573794"	"6406691"
"H00569630"	"13956910"
"H00569696"	"15717599"
"H00569878"	"18531102"
"H00570038"	"21675812"
"H00570293"	"25637748"
"H00570309"	"25650107"
"H00570446"	"28301656"
"H00570680"	"28546814"
"H00570617"	"29586057"
"H00570709"	"34054473"
"H00571283"	"35469018"
"H00573196"	"55471517"
"H00573508"	"59519192"
"H00573719"	"62414741"
"H00574531"	"68261192"
"H00574611"	"68685984"
"H00582701"	"835636"
"H00582347"	"1339409"
"H00581207"	"1485008"
"H00583298"	"1548156"
"H00582699"	"4815760"
"H00582669"	"5242375"
"H00581482"	"5647720"
"H00008698"	"5982888"
"H00581345"	"6891827"
"H00581303"	"15226142"
"H00581840"	"29857389"
"H00581873"	"31638116"
"H00582635"	"54844659"
"H00954471"	"1215084"
"H00952909"	"1225047"
"H00002035"	"1589533"
"H00951039"	"4839633"
"H00952075"	"5081629"
"H00951297"	"8615072"
"H00951395"	"9559364"
"H00951876"	"24521373"
"H00952160"	"28328481"
"H00952893"	"45938615"
"H00822304"	"458470"
"H00828962"	"753897"
"H00822325"	"1220303"
"H00827535"	"1225670"
"H00829368"	"1352642"
"H00822358"	"1585051"
"H00823915"	"2294968"
"H00829051"	"2311324"
"H00828936"	"2321035"
"H00824045"	"2542016"
"H00826066"	"2597017"
"H00824067"	"2785310"
"H00827159"	"2785422"
"H00822467"	"4827284"
"H00822598"	"4834672"
"H00822828"	"4984746"
"H00829503"	"5434565"
"H00823003"	"5595201"
"H00822944"	"5673416"
"H00828892"	"5731419"
"H00829493"	"6023243"
"H00823517"	"8429973"
"H00823572"	"8601682"
"H00823599"	"8695317"
"H00823932"	"9844204"
"H00823784"	"10219560"
"H00825312"	"23573062"
"H00825359"	"23817816"
"H00825456"	"24062581"
"H00826119"	"40616269"
"H00826125"	"42108348"
"H00826129"	"42354471"
"H00826441"	"44559671"
"H00826487"	"45413888"
"H00007165"	"46098000"
"H00826847"	"48315444"
"H00826801"	"48610813"
"H00827354"	"50462815"
"H00828355"	"65360243"
"H00828557"	"66728279"
"H00113784"	"1320038"
"H00132336"	"1673718"
"H00117547"	"1938381"
"H00135056"	"2082730"
"H00113861"	"2270669"
"H00003853"	"2298337"
"H00134900"	"2301453"
"H00125100"	"2698070"
"H00005544"	"3659380"
"H00113698"	"4727440"
"H00116434"	"6147933"
"H00117080"	"8173753"
"H00118884"	"17324327"
"H00121233"	"23766096"
"H00121253"	"23942056"
"H00713966"	"706653"
"H00714246"	"917900"
"H00713312"	"969647"
"H00713242"	"969649"
"H00714012"	"987054"
"H00712943"	"1210039"
"H00712934"	"1230899"
"H00000919"	"1337645"
"H00713940"	"1344217"
"H00714325"	"1348023"
"H00713090"	"1358331"
"H00712955"	"1410669"
"H00714238"	"1413649"
"H00713963"	"1416681"
"H00714375"	"1480508"
"H00712933"	"1520333"
"H00712931"	"1535722"
"H00713088"	"1561901"
"H00714277"	"1608879"
"H00713769"	"1704976"
"H00712966"	"1706996"
"H00714306"	"1718638"
"H00713300"	"1718655"
"H00713967"	"1718896"
"H00712927"	"1718908"
"H00714368"	"1722442"
"H00714345"	"1969650"
"H00714241"	"1980411"
"H00712973"	"1988672"
"H00714489"	"2077491"
"H00712949"	"2282939"
"H00714250"	"2299919"
"H00712960"	"2301645"
"H00714351"	"2305541"
"H00714428"	"2519714"
"H00714408"	"2581748"
"H00714290"	"3183489"
"H00713797"	"3289665"
"H00714426"	"3681236"
"H00713780"	"3787256"
"H00714344"	"4690455"
"H00712913"	"4835851"
"H00714381"	"4836462"
"H00713065"	"4837769"
"H00712914"	"5244907"
"H00712922"	"5249973"
"H00713097"	"5374843"
"H00713077"	"5378450"
"H00713105"	"5380559"
"H00713935"	"5933678"
"H00713173"	"6522757"
"H00713177"	"6543696"
"H00713191"	"6674966"
"H00713096"	"6732462"
"H00713235"	"6762284"
"H00713224"	"6867099"
"H00712916"	"6929723"
"H00713348"	"15726944"
"H00713478"	"16000627"
"H00713486"	"16019069"
"H00713488"	"16153289"
"H00713518"	"25627556"
"H00004681"	"28301818"
"H00004921"	"29571296"
"H00713575"	"33557703"
"H00713592"	"37278955"
"H00713784"	"48991508"
"H00713987"	"60597710"
"H00714001"	"62630981"
"H00714206"	"68528386"
"H00714222"	"71916786"
"H00874164"	"476057"
"H00871925"	"762461"
"H00873877"	"806020"
"H00010281"	"827499"
"H00874336"	"856502"
"H00874420"	"916228"
"H00871888"	"919575"
"H00871940"	"932250"
"H00871877"	"1100913"
"H00871887"	"1108954"
"H00874104"	"1114776"
"H00874382"	"1120029"
"H00873188"	"1120074"
"H00871909"	"1125472"
"H00871919"	"1212775"
"H00874166"	"1321626"
"H00871891"	"1373104"
"H00873873"	"1390506"
"H00873318"	"1807624"
"H00874171"	"1807764"
"H00871930"	"1813766"
"H00873235"	"1828268"
"H00873608"	"1857131"
"H00002929"	"1862427"
"H00873604"	"1888496"
"H00871871"	"1926562"
"H00872946"	"2110263"
"H00873118"	"2190224"
"H00873560"	"2277027"
"H00871982"	"2302295"
"H00871869"	"2302914"
"H00872247"	"2304374"
"H00874353"	"2308039"
"H00872933"	"2309424"
"H00873182"	"2310863"
"H00871957"	"2696803"
"H00871951"	"2763001"
"H00874299"	"4357676"
"H00873693"	"4536326"
"H00873797"	"4720186"
"H00874451"	"4834688"
"H00874362"	"5084616"
"H00872010"	"5238045"
"H00872049"	"5292725"
"H00008615"	"5831106"
"H00872088"	"5840875"
"H00008661"	"5944963"
"H00872072"	"6266321"
"H00872100"	"6344681"
"H00872105"	"6434363"
"H00872115"	"6661244"
"H00872117"	"6682696"
"H00872338"	"6721729"
"H00872125"	"6741870"
"H00872444"	"6785791"
"H00872194"	"6873392"
"H00872344"	"6940400"
"H00872146"	"7365515"
"H00872159"	"7584692"
"H00872167"	"8506554"
"H00011013"	"9887453"
"H00872213"	"11536167"
"H00872342"	"18078901"
"H00872410"	"21145647"
"H00872469"	"25393741"
"H00872454"	"25696354"
"H00872549"	"26586084"
"H00872512"	"26590412"
"H00004668"	"28301973"
"H00872334"	"28540777"
"H00872676"	"29966998"
"H00872655"	"30932932"
"H00872624"	"35950271"
"H00872810"	"44193202"
"H00872859"	"46572351"
"H00872911"	"48491387"
"H00873112"	"54546786"
"H00873426"	"62488882"
"H00873431"	"62630917"
"H00873436"	"62818380"
"H00873443"	"63288089"
"H00874231"	"69464518"
"H00271034"	"1217645"
"H00269605"	"1361135"
"H00269624"	"1363895"
"H00269810"	"1400302"
"H00269654"	"1411716"
"H00269765"	"1462998"
"H00001460"	"1485416"
"H00269815"	"1570819"
"H00269666"	"1574088"
"H00269638"	"2140079"
"H00269699"	"2188113"
"H00269753"	"2204303"
"H00271393"	"2328034"
"H00269789"	"2642025"
"H00270308"	"2646241"
"H00269778"	"6068042"
"H00270513"	"6725178"
"H00269975"	"6732122"
"H00269883"	"6866194"
"H00270119"	"21331926"
"H00270232"	"26368616"
"H00270453"	"28326884"
"H00270486"	"32183046"
"H00270721"	"46100321"
"H00270856"	"61001430"
"H00270183"	"61716080"
"H00271203"	"68633143"
"H00270950"	"70167488"
"H00213947"	"436566"
"H00007082"	"458908"
"H00213931"	"458922"
"H00009109"	"643477"
"H00213923"	"680688"
"H00213918"	"688587"
"H00009684"	"688682"
"H00243197"	"752881"
"H00213879"	"893290"
"H00241664"	"946604"
"H00213845"	"946622"
"H00242954"	"1046675"
"H00214022"	"1099633"
"H00213406"	"1193952"
"H00214005"	"1224072"
"H00214000"	"1306775"
"H00214101"	"1522000"
"H00213307"	"1684658"
"H00218187"	"1738691"
"H00213778"	"1744066"
"H00213775"	"1744068"
"H00213770"	"1744202"
"H00213752"	"1764928"
"H00213719"	"1911446"
"H00213672"	"2015085"
"H00213656"	"2018663"
"H00213640"	"2107353"
"H00003597"	"2167634"
"H00241661"	"2167706"
"H00213481"	"2283612"
"H00213477"	"2301903"
"H00213440"	"2324146"
"H00213560"	"2500915"
"H00214193"	"2640124"
"H00241721"	"2999112"
"H00214464"	"3139332"
"H00218310"	"3725391"
"H00218275"	"4838751"
"H00214878"	"4845407"
"H00214360"	"4846415"
"H00242887"	"5247122"
"H00218344"	"5564726"
"H00243376"	"6039124"
"H00243381"	"6040078"
"H00214443"	"6131661"
"H00009311"	"6634335"
"H00215290"	"7357380"
"H00214664"	"7931290"
"H00214670"	"8034353"
"H00214701"	"8476602"
"H00214712"	"8478766"
"H00242105"	"8532577"
"H00214718"	"8589147"
"H00214768"	"8682548"
"H00214807"	"8861109"
"H00214862"	"8899567"
"H00215001"	"11291789"
"H00215164"	"13801199"
"H00215330"	"13963668"
"H00215745"	"15967878"
"H00216206"	"16102513"
"H00216585"	"17339250"
"H00216615"	"17343806"
"H00216899"	"19570718"
"H00217971"	"21503132"
"H00003570"	"21508228"
"H00218021"	"23675428"
"H00218030"	"23929567"
"H00004703"	"28410210"
"H00218797"	"35967762"
"H00219005"	"36274039"
"H00218818"	"36277873"
"H00225450"	"43646312"
"H00227722"	"44230771"
"H00226063"	"45759929"
"H00242893"	"53224275"
"H00243291"	"53489099"
"H00235572"	"53588310"
"H00243347"	"54893877"
"H00240754"	"57407201"
"H00241039"	"60039160"
"H00241068"	"61485052"
"H00242584"	"63350360"
"H00242904"	"67430100"
"H00242951"	"68221813"
"H00242999"	"68396131"
"H00243012"	"68520650"
"H00243014"	"68539802"
"H00223909"	"1964033"
"H00228823"	"5809862"
"H00228820"	"6862998"
"H00225770"	"48533447"
"H00545111"	"824855"
"H00545126"	"1171619"
"H00545457"	"1211637"
"H00000701"	"1256723"
"H00000705"	"1256746"
"H00545124"	"1285370"
"H00545041"	"1285449"
"H00545012"	"1732711"
"H00545921"	"1789922"
"H00546896"	"1839536"
"H00545001"	"1839546"
"H00547184"	"5075059"
"H00545195"	"6465070"
"H00545201"	"6476307"
"H00545521"	"17590957"
"H00545547"	"25643998"
"H00545570"	"26571389"
"H00546359"	"46588536"
"H00546909"	"59411284"
"H00546924"	"60597279"
"H00546986"	"65354281"
"H01033880"	"1500562"
"H01033899"	"6867705"
"H01034632"	"39698125"
"H00268956"	"1197890"
"H00272077"	"1197933"
"H00268999"	"1214232"
"H00268384"	"2298607"
"H00269870"	"3264752"
"H00271739"	"4606240"
"H00007422"	"4744221"
"H00271980"	"5383533"
"H00271318"	"11412323"
"H00269622"	"18024606"
"H00269963"	"54633205"
"H00271948"	"69212740"
"H00787343"	"1860140"
"H00786337"	"6752160"
"H00786381"	"11058154"
"H00787810"	"34023542"
"H00785169"	"1164877"
"H00784325"	"1223495"
"H00784358"	"1322714"
"H00784402"	"1322720"
"H00784352"	"1337557"
"H00784399"	"1683605"
"H00784319"	"2300286"
"H00785214"	"2300923"
"H00784311"	"2302166"
"H00784307"	"2303250"
"H00785142"	"2304905"
"H00784304"	"2333080"
"H00784480"	"4652200"
"H00784401"	"5236940"
"H00008208"	"5315889"
"H00784670"	"5375748"
"H00784405"	"6778121"
"H00784819"	"6786911"
"H00784514"	"6825086"
"H00784506"	"12645679"
"H00784534"	"13410812"
"H00784542"	"18428797"
"H00784560"	"25689115"
"H00784571"	"26448658"
"H00784580"	"26614516"
"H00784638"	"28756655"
"H00784668"	"31457734"
"H00784907"	"48869654"
"H00785091"	"67156822"
"H00730047"	"1859985"
"H00732006"	"1980076"
"H00732077"	"2646913"
"H00730388"	"6755436"
"H00729904"	"8555985"
"H00730438"	"15699520"
"H00731231"	"48567431"
"H00731229"	"48942944"
"H00733013"	"1382858"
"H00732821"	"1874086"
"H00733070"	"4607323"
"H00733055"	"6795361"
"H00733197"	"7018397"
"H00734371"	"8029609"
"H00000927"	"13410492"
"H00733647"	"15698767"
"H00733763"	"19439420"
"H00734140"	"28761623"
"H00735144"	"36187004"
"H00735145"	"43723142"
"H00734318"	"53151750"
"H00445579"	"1255243"
"H00444863"	"1485685"
"H00449352"	"2115702"
"H00445742"	"2592731"
"H00447289"	"5247596"
"H00444832"	"5379621"
"H00445934"	"5383867"
"H00446316"	"6533227"
"H00446470"	"11212020"
"H00446602"	"18056177"
"H00446636"	"19845094"
"H00446730"	"28761060"
"H00446646"	"60638012"
"H00448610"	"63973604"
"H00445391"	"65268281"
"H00122789"	"1457500"
"H00129816"	"2380950"
"H00123073"	"4331211"
"H00122808"	"5294010"
"H00123155"	"6868177"
"H00125657"	"31424029"
"H00126120"	"36456078"
"H00129122"	"60187165"
"H00129143"	"61001260"
"H00165215"	"1433409"
"H00165314"	"1580581"
"H00158103"	"1609692"
"H00162957"	"1882472"
"H00157994"	"1882649"
"H00157725"	"2046362"
"H00161919"	"2046660"
"H00165288"	"5074957"
"H00157357"	"5293304"
"H00157679"	"6392153"
"H00157646"	"6522148"
"H00157700"	"6556471"
"H00158053"	"9764390"
"H00158777"	"14479224"
"H00158211"	"15734097"
"H00158241"	"17277104"
"H00158291"	"18417208"
"H00158828"	"28038565"
"H00158956"	"29550523"
"H00159640"	"44556282"
"H00161494"	"46012858"
"H00165165"	"70135592"
"H00797806"	"1236482"
"H00797631"	"1246291"
"H00797344"	"1255218"
"H00789924"	"1503954"
"H00797354"	"2864563"
"H00794811"	"6723380"
"H00790828"	"8404877"
"H00791384"	"9638261"
"H00792321"	"19881015"
"H00792782"	"26451420"
"H00796601"	"61135738"
"H00821711"	"2312444"
"H00821792"	"13738864"
"H00429979"	"1857175"
"H00439934"	"2188421"
"H00435792"	"50458423"
"H00907480"	"1415655"
"H00907436"	"1430044"
